dataset	regime	seed	depth	unit	policy_code	family	utility
parse	common48	17	32	root_03	M	NC	-0.04199845670996235
parse	common48	17	32	root_03	M	CM	-0.04990368574386436
parse	common48	17	32	root_03	M	TW	-0.04582510743671203
parse	common48	17	32	root_03	M	PCA	-0.04583636174516494
parse	common48	17	32	root_03	M	RBF	-0.041955874277463265
parse	common48	17	32	root_03	M	scGen	-0.027225290559854027
parse	common48	17	32	root_03	M	CPA	-0.18575529994151602
parse	common48	17	32	root_03	M	CellOT	-0.03792358911647673
parse	common48	17	32	root_03	P	NC	-0.04199845670996235
parse	common48	17	32	root_03	P	CM	-0.04990368574386436
parse	common48	17	32	root_03	P	TW	-0.04582510743671203
parse	common48	17	32	root_03	P	PCA	-0.04583636174516494
parse	common48	17	32	root_03	P	RBF	-0.041955874277463265
parse	common48	17	32	root_03	P	scGen	-0.07910347640890117
parse	common48	17	32	root_03	P	CPA	-0.23682309023614542
parse	common48	17	32	root_03	P	CellOT	-0.09006822997263089
parse	common48	17	32	root_03	O	NC	-0.04199845670996235
parse	common48	17	32	root_03	O	CM	-0.04990368574386436
parse	common48	17	32	root_03	O	TW	-0.04582510743671204
parse	common48	17	32	root_03	O	PCA	-0.045836361745164936
parse	common48	17	32	root_03	O	RBF	-0.041955874277463265
parse	common48	17	32	root_03	O	scGen	-0.07250174746768992
parse	common48	17	32	root_03	O	CPA	-0.23184215240453285
parse	common48	17	32	root_03	O	CellOT	-0.08293359101715028
parse	common48	17	32	root_03	D	NC	-0.04199845670996235
parse	common48	17	32	root_03	D	CM	-0.04990368574386436
parse	common48	17	32	root_03	D	TW	-0.04582510743671203
parse	common48	17	32	root_03	D	PCA	-0.04583636174516494
parse	common48	17	32	root_03	D	RBF	-0.041955874277463265
parse	common48	17	32	root_03	D	scGen	-0.07580261193828013
parse	common48	17	32	root_03	D	CPA	-0.23433262132008736
parse	common48	17	32	root_03	D	CellOT	-0.08650091049483657
parse	common48	17	32	root_04	S	NC	-0.03523321304980776
parse	common48	17	32	root_04	S	CM	-0.040118900025162385
parse	common48	17	32	root_04	S	TW	-0.03587628810778878
parse	common48	17	32	root_04	S	PCA	-0.03588834491492183
parse	common48	17	32	root_04	S	RBF	-0.03424806239622925
parse	common48	17	32	root_04	S	scGen	-0.01598063634429143
parse	common48	17	32	root_04	S	CPA	-0.1743872382206679
parse	common48	17	32	root_04	S	CellOT	-0.022090922616988494
parse	common48	17	32	root_04	M	NC	-0.03523321304980776
parse	common48	17	32	root_04	M	CM	-0.040118900025162385
parse	common48	17	32	root_04	M	TW	-0.03587628810778878
parse	common48	17	32	root_04	M	PCA	-0.03588834491492183
parse	common48	17	32	root_04	M	RBF	-0.03424806239622925
parse	common48	17	32	root_04	M	scGen	-0.015980636344280055
parse	common48	17	32	root_04	M	CPA	-0.1743872382206445
parse	common48	17	32	root_04	M	CellOT	-0.022090922616911677
parse	common48	17	32	root_04	P	NC	-0.03523321304980776
parse	common48	17	32	root_04	P	CM	-0.040118900025162385
parse	common48	17	32	root_04	P	TW	-0.03587628810778878
parse	common48	17	32	root_04	P	PCA	-0.03588834491492183
parse	common48	17	32	root_04	P	RBF	-0.03424806239622925
parse	common48	17	32	root_04	P	scGen	-0.07229491369965317
parse	common48	17	32	root_04	P	CPA	-0.22945494967510835
parse	common48	17	32	root_04	P	CellOT	-0.07887494247871654
parse	common48	17	32	root_04	O	NC	-0.03523321304980777
parse	common48	17	32	root_04	O	CM	-0.04011890002516239
parse	common48	17	32	root_04	O	TW	-0.03587628810778878
parse	common48	17	32	root_04	O	PCA	-0.03588834491492183
parse	common48	17	32	root_04	O	RBF	-0.03424806239622925
parse	common48	17	32	root_04	O	scGen	-0.06494105469230065
parse	common48	17	32	root_04	O	CPA	-0.2245942224697197
parse	common48	17	32	root_04	O	CellOT	-0.0705815984587543
parse	common48	17	32	root_04	D	NC	-0.03523321304980776
parse	common48	17	32	root_04	D	CM	-0.040118900025162385
parse	common48	17	32	root_04	D	TW	-0.03587628810778878
parse	common48	17	32	root_04	D	PCA	-0.03588834491492183
parse	common48	17	32	root_04	D	RBF	-0.03424806239622925
parse	common48	17	32	root_04	D	scGen	-0.06861798419597409
parse	common48	17	32	root_04	D	CPA	-0.22702458607226494
parse	common48	17	32	root_04	D	CellOT	-0.07472827046872259
parse	common48	17	32	root_05	S	NC	-0.041168648963146516
parse	common48	17	32	root_05	S	CM	-0.04575644291251215
parse	common48	17	32	root_05	S	TW	-0.0415197553209858
parse	common48	17	32	root_05	S	PCA	-0.041532499147717006
parse	common48	17	32	root_05	S	RBF	-0.03963479379932008
parse	common48	17	32	root_05	S	scGen	-0.01593344020296026
parse	common48	17	32	root_05	S	CPA	-0.16546800942106388
parse	common48	17	32	root_05	S	CellOT	-0.019352196162160207
parse	common48	17	32	root_05	M	NC	-0.041168648963146516
parse	common48	17	32	root_05	M	CM	-0.04575644291251215
parse	common48	17	32	root_05	M	TW	-0.041519755320985806
parse	common48	17	32	root_05	M	PCA	-0.041532499147717
parse	common48	17	32	root_05	M	RBF	-0.03963479379932008
parse	common48	17	32	root_05	M	scGen	-0.01593344020297936
parse	common48	17	32	root_05	M	CPA	-0.165468009420753
parse	common48	17	32	root_05	M	CellOT	-0.019352196162193976
parse	common48	17	32	root_05	P	NC	-0.041168648963146516
parse	common48	17	32	root_05	P	CM	-0.04575644291251215
parse	common48	17	32	root_05	P	TW	-0.041519755320985806
parse	common48	17	32	root_05	P	PCA	-0.041532499147717
parse	common48	17	32	root_05	P	RBF	-0.03963479379932008
parse	common48	17	32	root_05	P	scGen	-0.07240280565080154
parse	common48	17	32	root_05	P	CPA	-0.2208122482649792
parse	common48	17	32	root_05	P	CellOT	-0.07623162509282111
parse	common48	17	32	root_05	O	NC	-0.041168648963146516
parse	common48	17	32	root_05	O	CM	-0.04575644291251215
parse	common48	17	32	root_05	O	TW	-0.041519755320985806
parse	common48	17	32	root_05	O	PCA	-0.041532499147717
parse	common48	17	32	root_05	O	RBF	-0.03963479379932008
parse	common48	17	32	root_05	O	scGen	-0.06463658326430079
parse	common48	17	32	root_05	O	CPA	-0.21529627908684149
parse	common48	17	32	root_05	O	CellOT	-0.06764527574072329
parse	common48	17	32	root_05	D	NC	-0.041168648963146516
parse	common48	17	32	root_05	D	CM	-0.04575644291251215
parse	common48	17	32	root_05	D	TW	-0.041519755320985806
parse	common48	17	32	root_05	D	PCA	-0.041532499147717
parse	common48	17	32	root_05	D	RBF	-0.03963479379932008
parse	common48	17	32	root_05	D	scGen	-0.06851969445753528
parse	common48	17	32	root_05	D	CPA	-0.2180542636756078
parse	common48	17	32	root_05	D	CellOT	-0.07193845041678108
parse	common48	17	32	root_06	S	NC	-0.035645998076059386
parse	common48	17	32	root_06	S	CM	-0.04158527784437261
parse	common48	17	32	root_06	S	TW	-0.03738508787765782
parse	common48	17	32	root_06	S	PCA	-0.03739613301848592
parse	common48	17	32	root_06	S	RBF	-0.03489713063305638
parse	common48	17	32	root_06	S	scGen	-0.014019874415816763
parse	common48	17	32	root_06	S	CPA	-0.15044102620465813
parse	common48	17	32	root_06	S	CellOT	-0.020691678031583876
parse	common48	17	32	root_06	M	NC	-0.035645998076059386
parse	common48	17	32	root_06	M	CM	-0.04158527784437261
parse	common48	17	32	root_06	M	TW	-0.03738508787765782
parse	common48	17	32	root_06	M	PCA	-0.037396133018485926
parse	common48	17	32	root_06	M	RBF	-0.03489713063305638
parse	common48	17	32	root_06	M	scGen	-0.014019874415822474
parse	common48	17	32	root_06	M	CPA	-0.1504410262052175
parse	common48	17	32	root_06	M	CellOT	-0.020691678031654077
parse	common48	17	32	root_06	P	NC	-0.035645998076059386
parse	common48	17	32	root_06	P	CM	-0.04158527784437261
parse	common48	17	32	root_06	P	TW	-0.03738508787765782
parse	common48	17	32	root_06	P	PCA	-0.037396133018485926
parse	common48	17	32	root_06	P	RBF	-0.03489713063305638
parse	common48	17	32	root_06	P	scGen	-0.06794513483822058
parse	common48	17	32	root_06	P	CPA	-0.2032609458556879
parse	common48	17	32	root_06	P	CellOT	-0.07493806336315954
parse	common48	17	32	root_06	O	NC	-0.03564599807605939
parse	common48	17	32	root_06	O	CM	-0.04158527784437261
parse	common48	17	32	root_06	O	TW	-0.03738508787765782
parse	common48	17	32	root_06	O	PCA	-0.037396133018485926
parse	common48	17	32	root_06	O	RBF	-0.03489713063305638
parse	common48	17	32	root_06	O	scGen	-0.06037259552328775
parse	common48	17	32	root_06	O	CPA	-0.1978990880839343
parse	common48	17	32	root_06	O	CellOT	-0.06672327422999354
parse	common48	17	32	root_06	D	NC	-0.035645998076059386
parse	common48	17	32	root_06	D	CM	-0.04158527784437261
parse	common48	17	32	root_06	D	TW	-0.03738508787765782
parse	common48	17	32	root_06	D	PCA	-0.037396133018485926
parse	common48	17	32	root_06	D	RBF	-0.03489713063305638
parse	common48	17	32	root_06	D	scGen	-0.06415886518076089
parse	common48	17	32	root_06	D	CPA	-0.2005800169702291
parse	common48	17	32	root_06	D	CellOT	-0.07083066879664032
parse	common48	17	32	root_07	S	NC	-0.04103674850514109
parse	common48	17	32	root_07	S	CM	-0.045004292395916905
parse	common48	17	32	root_07	S	TW	-0.040920669424040546
parse	common48	17	32	root_07	S	PCA	-0.04093118310252363
parse	common48	17	32	root_07	S	RBF	-0.03942687401602371
parse	common48	17	32	root_07	S	scGen	-0.0165396362557499
parse	common48	17	32	root_07	S	CPA	-0.17750266368880765
parse	common48	17	32	root_07	S	CellOT	-0.021167552513957938
parse	common48	17	32	root_07	M	NC	-0.04103674850514108
parse	common48	17	32	root_07	M	CM	-0.045004292395916905
parse	common48	17	32	root_07	M	TW	-0.040920669424040546
parse	common48	17	32	root_07	M	PCA	-0.04093118310252363
parse	common48	17	32	root_07	M	RBF	-0.03942687401602371
parse	common48	17	32	root_07	M	scGen	-0.01653963625576427
parse	common48	17	32	root_07	M	CPA	-0.17750266368897016
parse	common48	17	32	root_07	M	CellOT	-0.021167552514011475
parse	common48	17	32	root_07	P	NC	-0.04103674850514108
parse	common48	17	32	root_07	P	CM	-0.045004292395916905
parse	common48	17	32	root_07	P	TW	-0.040920669424040546
parse	common48	17	32	root_07	P	PCA	-0.04093118310252363
parse	common48	17	32	root_07	P	RBF	-0.03942687401602371
parse	common48	17	32	root_07	P	scGen	-0.071869796850645
parse	common48	17	32	root_07	P	CPA	-0.23185111546996923
parse	common48	17	32	root_07	P	CellOT	-0.07686029792159164
parse	common48	17	32	root_07	O	NC	-0.04103674850514108
parse	common48	17	32	root_07	O	CM	-0.045004292395916905
parse	common48	17	32	root_07	O	TW	-0.040920669424040546
parse	common48	17	32	root_07	O	PCA	-0.04093118310252363
parse	common48	17	32	root_07	O	RBF	-0.03942687401602371
parse	common48	17	32	root_07	O	scGen	-0.06533579975273307
parse	common48	17	32	root_07	O	CPA	-0.22728053600038475
parse	common48	17	32	root_07	O	CellOT	-0.0696011311982867
parse	common48	17	32	root_07	D	NC	-0.04103674850514108
parse	common48	17	32	root_07	D	CM	-0.045004292395916905
parse	common48	17	32	root_07	D	TW	-0.040920669424040546
parse	common48	17	32	root_07	D	PCA	-0.04093118310252363
parse	common48	17	32	root_07	D	RBF	-0.03942687401602371
parse	common48	17	32	root_07	D	scGen	-0.0686027983017161
parse	common48	17	32	root_07	D	CPA	-0.22956582573530254
parse	common48	17	32	root_07	D	CellOT	-0.0732307145599754
parse	common48	17	40	root_00	S	NC	-0.03632606104631733
parse	common48	17	40	root_00	S	CM	-0.04441413604472751
parse	common48	17	40	root_00	S	TW	-0.03993534622601749
parse	common48	17	40	root_00	S	PCA	-0.03994653838820922
parse	common48	17	40	root_00	S	RBF	-0.03579940571612231
parse	common48	17	40	root_00	S	scGen	-0.021923609031618555
parse	common48	17	40	root_00	S	CPA	-0.14760249138205941
parse	common48	17	40	root_00	S	CellOT	-0.029227929712182146
parse	common48	17	40	root_00	M	NC	-0.03632606104631733
parse	common48	17	40	root_00	M	CM	-0.04441413604472751
parse	common48	17	40	root_00	M	TW	-0.03993534622601749
parse	common48	17	40	root_00	M	PCA	-0.039946538388209225
parse	common48	17	40	root_00	M	RBF	-0.03579940571612231
parse	common48	17	40	root_00	M	scGen	-0.021923609031843663
parse	common48	17	40	root_00	M	CPA	-0.14760249138218037
parse	common48	17	40	root_00	M	CellOT	-0.02922792971224332
parse	common48	17	40	root_00	P	NC	-0.03632606104631733
parse	common48	17	40	root_00	P	CM	-0.04441413604472751
parse	common48	17	40	root_00	P	TW	-0.03993534622601749
parse	common48	17	40	root_00	P	PCA	-0.039946538388209225
parse	common48	17	40	root_00	P	RBF	-0.03579940571612231
parse	common48	17	40	root_00	P	scGen	-0.0639020846679747
parse	common48	17	40	root_00	P	CPA	-0.1888456803711503
parse	common48	17	40	root_00	P	CellOT	-0.07146651864424146
parse	common48	17	40	root_00	O	NC	-0.03632606104631733
parse	common48	17	40	root_00	O	CM	-0.04441413604472751
parse	common48	17	40	root_00	O	TW	-0.03993534622601749
parse	common48	17	40	root_00	O	PCA	-0.03994653838820922
parse	common48	17	40	root_00	O	RBF	-0.03579940571612231
parse	common48	17	40	root_00	O	scGen	-0.057854298930220587
parse	common48	17	40	root_00	O	CPA	-0.18426846792843382
parse	common48	17	40	root_00	O	CellOT	-0.06489850631483131
parse	common48	17	40	root_00	D	NC	-0.03632606104631733
parse	common48	17	40	root_00	D	CM	-0.04441413604472751
parse	common48	17	40	root_00	D	TW	-0.03993534622601749
parse	common48	17	40	root_00	D	PCA	-0.039946538388209225
parse	common48	17	40	root_00	D	RBF	-0.03579940571612231
parse	common48	17	40	root_00	D	scGen	-0.06087819179919367
parse	common48	17	40	root_00	D	CPA	-0.18655707414984904
parse	common48	17	40	root_00	D	CellOT	-0.0681825124795769
parse	common48	17	40	root_01	S	NC	-0.034133973293247896
parse	common48	17	40	root_01	S	CM	-0.03917151185426504
parse	common48	17	40	root_01	S	TW	-0.03493266879103641
parse	common48	17	40	root_01	S	PCA	-0.034942073246164024
parse	common48	17	40	root_01	S	RBF	-0.032793542057747066
parse	common48	17	40	root_01	S	scGen	-0.014054545644908014
parse	common48	17	40	root_01	S	CPA	-0.19322799104904392
parse	common48	17	40	root_01	S	CellOT	-0.018533241162633975
parse	common48	17	40	root_01	M	NC	-0.034133973293247896
parse	common48	17	40	root_01	M	CM	-0.03917151185426504
parse	common48	17	40	root_01	M	TW	-0.03493266879103641
parse	common48	17	40	root_01	M	PCA	-0.034942073246164024
parse	common48	17	40	root_01	M	RBF	-0.03279354205774706
parse	common48	17	40	root_01	M	scGen	-0.014054545644885657
parse	common48	17	40	root_01	M	CPA	-0.19322799104882818
parse	common48	17	40	root_01	M	CellOT	-0.01853324116261222
parse	common48	17	40	root_01	P	NC	-0.034133973293247896
parse	common48	17	40	root_01	P	CM	-0.03917151185426504
parse	common48	17	40	root_01	P	TW	-0.03493266879103641
parse	common48	17	40	root_01	P	PCA	-0.034942073246164024
parse	common48	17	40	root_01	P	RBF	-0.03279354205774706
parse	common48	17	40	root_01	P	scGen	-0.0590766742471995
parse	common48	17	40	root_01	P	CPA	-0.2373439305774631
parse	common48	17	40	root_01	P	CellOT	-0.06385508696913857
parse	common48	17	40	root_01	O	NC	-0.034133973293247896
parse	common48	17	40	root_01	O	CM	-0.03917151185426504
parse	common48	17	40	root_01	O	TW	-0.03493266879103641
parse	common48	17	40	root_01	O	PCA	-0.034942073246164024
parse	common48	17	40	root_01	O	RBF	-0.03279354205774706
parse	common48	17	40	root_01	O	scGen	-0.05388433024446505
parse	common48	17	40	root_01	O	CPA	-0.23396396472286043
parse	common48	17	40	root_01	O	CellOT	-0.05806330855791966
parse	common48	17	40	root_01	D	NC	-0.034133973293247896
parse	common48	17	40	root_01	D	CM	-0.03917151185426504
parse	common48	17	40	root_01	D	TW	-0.03493266879103641
parse	common48	17	40	root_01	D	PCA	-0.034942073246164024
parse	common48	17	40	root_01	D	RBF	-0.03279354205774706
parse	common48	17	40	root_01	D	scGen	-0.05648050224582275
parse	common48	17	40	root_01	D	CPA	-0.23565394765000205
parse	common48	17	40	root_01	D	CellOT	-0.060959197763527366
parse	common48	17	40	root_02	S	NC	-0.031266937290861524
parse	common48	17	40	root_02	S	CM	-0.03861200092119296
parse	common48	17	40	root_02	S	TW	-0.03486389705775254
parse	common48	17	40	root_02	S	PCA	-0.034874806362249995
parse	common48	17	40	root_02	S	RBF	-0.031278748205754006
parse	common48	17	40	root_02	S	scGen	-0.021883844076574902
parse	common48	17	40	root_02	S	CPA	-0.18520394216698444
parse	common48	17	40	root_02	S	CellOT	-0.0358505931878862
parse	common48	17	40	root_02	M	NC	-0.03126693729086152
parse	common48	17	40	root_02	M	CM	-0.03861200092119296
parse	common48	17	40	root_02	M	TW	-0.03486389705775254
parse	common48	17	40	root_02	M	PCA	-0.034874806362249995
parse	common48	17	40	root_02	M	RBF	-0.03127874820575401
parse	common48	17	40	root_02	M	scGen	-0.021883844076664077
parse	common48	17	40	root_02	M	CPA	-0.18520394216709204
parse	common48	17	40	root_02	M	CellOT	-0.03585059318793829
parse	common48	17	40	root_02	P	NC	-0.03126693729086152
parse	common48	17	40	root_02	P	CM	-0.03861200092119296
parse	common48	17	40	root_02	P	TW	-0.03486389705775254
parse	common48	17	40	root_02	P	PCA	-0.034874806362249995
parse	common48	17	40	root_02	P	RBF	-0.03127874820575401
parse	common48	17	40	root_02	P	scGen	-0.06357344012755338
parse	common48	17	40	root_02	P	CPA	-0.22624016753038725
parse	common48	17	40	root_02	P	CellOT	-0.07773810022867343
parse	common48	17	40	root_02	O	NC	-0.031266937290861524
parse	common48	17	40	root_02	O	CM	-0.03861200092119296
parse	common48	17	40	root_02	O	TW	-0.03486389705775254
parse	common48	17	40	root_02	O	PCA	-0.03487480636225
parse	common48	17	40	root_02	O	RBF	-0.031278748205754006
parse	common48	17	40	root_02	O	scGen	-0.05824971698603717
parse	common48	17	40	root_02	O	CPA	-0.22222318576392033
parse	common48	17	40	root_02	O	CellOT	-0.07201855510735829
parse	common48	17	40	root_02	D	NC	-0.03126693729086152
parse	common48	17	40	root_02	D	CM	-0.03861200092119296
parse	common48	17	40	root_02	D	TW	-0.03486389705775254
parse	common48	17	40	root_02	D	PCA	-0.034874806362249995
parse	common48	17	40	root_02	D	RBF	-0.03127874820575401
parse	common48	17	40	root_02	D	scGen	-0.06091157855683136
parse	common48	17	40	root_02	D	CPA	-0.22423167664715923
parse	common48	17	40	root_02	D	CellOT	-0.07487832766804908
parse	common48	17	40	root_03	S	NC	-0.03714314071250005
parse	common48	17	40	root_03	S	CM	-0.045046340569990594
parse	common48	17	40	root_03	S	TW	-0.040968583167094993
parse	common48	17	40	root_03	S	PCA	-0.040979836861562494
parse	common48	17	40	root_03	S	RBF	-0.03710018647095708
parse	common48	17	40	root_03	S	scGen	-0.026942962980812803
parse	common48	17	40	root_03	S	CPA	-0.18533624403128823
parse	common48	17	40	root_03	S	CellOT	-0.03753736287912829
parse	common48	17	40	root_03	M	NC	-0.03714314071250005
parse	common48	17	40	root_03	M	CM	-0.045046340569990594
parse	common48	17	40	root_03	M	TW	-0.040968583167094993
parse	common48	17	40	root_03	M	PCA	-0.0409798368615625
parse	common48	17	40	root_03	M	RBF	-0.03710018647095708
parse	common48	17	40	root_03	M	scGen	-0.026942962980903862
parse	common48	17	40	root_03	M	CPA	-0.185336244031389
parse	common48	17	40	root_03	M	CellOT	-0.03753736287917861
parse	common48	17	40	root_03	P	NC	-0.03714314071250005
