condition	depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	crossing_allocation_count	n_allocations	strict_crossing_after_allocation_mean
CBL+UBASH3B	16	additive	zero_effect	zero_effect_diagnostic	P	0.14385125198364329	0.12851042928752571	-0.0153408226961176	0	30	False
CBL+UBASH3B	16	additive	zero_effect	zero_effect_diagnostic	O	0.14385125198364329	0.12851042928752571	-0.0153408226961176	0	30	False
CBL+UBASH3B	16	additive	zero_effect	zero_effect_diagnostic	D	0.14385125198364329	0.12851042928752571	-0.0153408226961176	0	30	False
CBL+UBASH3B	32	additive	zero_effect	zero_effect_diagnostic	S	0.1388618860672986	0.1388618860672986	0	0	30	False
CBL+UBASH3B	32	additive	zero_effect	zero_effect_diagnostic	M	0.1388618860672986	0.1388618860672986	-9.251858538542973e-19	0	30	False
CBL+UBASH3B	32	additive	zero_effect	zero_effect_diagnostic	P	0.1388618860672986	0.1311278755043141	-0.0077340105629844997	0	30	False
CBL+UBASH3B	32	additive	zero_effect	zero_effect_diagnostic	O	0.1388618860672986	0.1311278755043141	-0.0077340105629844997	0	30	False
CBL+UBASH3B	32	additive	zero_effect	zero_effect_diagnostic	D	0.1388618860672986	0.1311278755043141	-0.0077340105629844997	0	30	False
CBL+UBASH3B	64	additive	zero_effect	zero_effect_diagnostic	S	0.13640285854259729	0.13640285854259729	0	0	30	False
CBL+UBASH3B	64	additive	zero_effect	zero_effect_diagnostic	M	0.13640285854259729	0.13640285854259729	-2.7755575615628919e-18	0	30	False
CBL+UBASH3B	64	additive	zero_effect	zero_effect_diagnostic	P	0.13640285854259729	0.13256386295819461	-0.0038389955844026998	0	30	False
CBL+UBASH3B	64	additive	zero_effect	zero_effect_diagnostic	O	0.13640285854259729	0.13256386295819461	-0.0038389955844026998	0	30	False
CBL+UBASH3B	64	additive	zero_effect	zero_effect_diagnostic	D	0.13640285854259729	0.13256386295819461	-0.0038389955844026998	0	30	False
CBL+UBASH3B	128	additive	zero_effect	zero_effect_diagnostic	S	0.13565236773345721	0.13565236773345721	0	0	30	False
CBL+UBASH3B	128	additive	zero_effect	zero_effect_diagnostic	M	0.13565236773345721	0.13565236773345721	2.7755575615628919e-18	0	30	False
CBL+UBASH3B	128	additive	zero_effect	zero_effect_diagnostic	P	0.13565236773345721	0.13373497007426391	-0.0019173976591932999	0	30	False
CBL+UBASH3B	128	additive	zero_effect	zero_effect_diagnostic	O	0.13565236773345721	0.13373497007426391	-0.0019173976591932999	0	30	False
CBL+UBASH3B	128	additive	zero_effect	zero_effect_diagnostic	D	0.13565236773345721	0.13373497007426391	-0.0019173976591932999	0	30	False
CBL+UBASH3B	135	additive	zero_effect	zero_effect_diagnostic	S	0.135443159397407	0.135443159397407	0	0	30	False
CBL+UBASH3B	135	additive	zero_effect	zero_effect_diagnostic	M	0.135443159397407	0.135443159397407	-9.251858538542973e-19	0	30	False
CBL+UBASH3B	135	additive	zero_effect	zero_effect_diagnostic	P	0.135443159397407	0.13362166467516751	-0.0018214947222395001	0	30	False
CBL+UBASH3B	135	additive	zero_effect	zero_effect_diagnostic	O	0.135443159397407	0.13362166467516751	-0.0018214947222395001	0	30	False
CBL+UBASH3B	135	additive	zero_effect	zero_effect_diagnostic	D	0.135443159397407	0.13362166467516751	-0.0018214947222395001	0	30	False
CBL+UBASH3B	8	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.1273327892295551	0.1273327892295551	0	0	30	False
CBL+UBASH3B	8	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.1273327892295551	0.1273327892295551	-1.434038073474161e-17	0	30	False
CBL+UBASH3B	8	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.1273327892295551	0.1303321824559015	0.0029993932263463001	0	30	False
CBL+UBASH3B	8	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.1273327892295551	0.1243333960032087	-0.0029993932263463001	0	30	False
CBL+UBASH3B	8	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.1273327892295551	0.1273327892295551	9.2518585385429691e-18	0	30	False
CBL+UBASH3B	16	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.1269919990002818	0.1269919990002818	0	0	30	False
CBL+UBASH3B	16	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.1269919990002818	0.1269919990002818	-1.2490009027033013e-17	0	30	False
CBL+UBASH3B	16	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.1269919990002818	0.1284693749275693	0.0014773759272874	0	30	False
CBL+UBASH3B	16	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.1269919990002818	0.1255146230729943	-0.0014773759272874	0	30	False
CBL+UBASH3B	16	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.1269919990002818	0.1269919990002818	9.7144514654701207e-18	0	30	False
CBL+UBASH3B	32	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.1254697428652447	0.1254697428652447	0	0	30	False
CBL+UBASH3B	32	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.1254697428652447	0.12546974286524459	-1.2490009027033013e-17	0	30	False
CBL+UBASH3B	32	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.1254697428652447	0.1262298935221017	0.00076015065685700002	0	30	False
CBL+UBASH3B	32	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.1254697428652447	0.12470959220838761	-0.00076015065685700002	0	30	False
CBL+UBASH3B	32	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.1254697428652447	0.1254697428652447	5.551115123125783e-18	0	30	False
CBL+UBASH3B	64	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.124832237725695	0.124832237725695	0	0	30	False
CBL+UBASH3B	64	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.124832237725695	0.124832237725695	-1.7578531223231644e-17	0	30	False
CBL+UBASH3B	64	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.124832237725695	0.12518534035167869	0.00035310262598360002	0	30	False
CBL+UBASH3B	64	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.124832237725695	0.1244791350997114	-0.00035310262598360002	0	30	False
CBL+UBASH3B	64	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.124832237725695	0.1248322377256951	9.2518585385429691e-18	0	30	False
CBL+UBASH3B	128	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.1249237324832196	0.1249237324832196	0	0	30	False
CBL+UBASH3B	128	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.1249237324832196	0.1249237324832195	-1.6653345369377347e-17	0	30	False
CBL+UBASH3B	128	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.1249237324832196	0.12510076404100701	0.0001770315577874	0	30	False
CBL+UBASH3B	128	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.1249237324832196	0.12474670092543209	-0.0001770315577874	0	30	False
CBL+UBASH3B	128	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.1249237324832196	0.1249237324832196	1.3877787807814459e-18	0	30	False
CBL+UBASH3B	135	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.12476511639896271	0.12476511639896271	0	0	30	False
CBL+UBASH3B	135	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.12476511639896271	0.12476511639896271	-1.7578531223231644e-17	0	30	False
CBL+UBASH3B	135	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.12476511639896271	0.1249363160654679	0.0001711996665051	0	30	False
CBL+UBASH3B	135	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.12476511639896271	0.12459391673245759	-0.0001711996665051	0	30	False
CBL+UBASH3B	135	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.12476511639896271	0.12476511639896271	3.23815048849004e-18	0	30	False
CBL+UBASH3B	8	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.15387590746110771	0.15387590746110771	0	0	30	False
CBL+UBASH3B	8	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.15387590746110771	0.15387590746110771	-1.6653345369377347e-17	0	30	False
CBL+UBASH3B	8	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.15387590746110771	0.123104810879563	-0.030771096581544699	0	30	False
CBL+UBASH3B	8	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.15387590746110771	0.123104810879563	-0.030771096581544699	0	30	False
CBL+UBASH3B	8	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.15387590746110771	0.123104810879563	-0.030771096581544699	0	30	False
CBL+UBASH3B	16	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.14657117358197291	0.14657117358197291	0	0	30	False
CBL+UBASH3B	16	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.14657117358197291	0.14657117358197291	-1.1102230246251566e-17	0	30	False
CBL+UBASH3B	16	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.14657117358197291	0.1312303508858553	-0.0153408226961176	0	30	False
CBL+UBASH3B	16	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.14657117358197291	0.1312303508858553	-0.0153408226961176	0	30	False
CBL+UBASH3B	16	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.14657117358197291	0.1312303508858553	-0.0153408226961176	0	30	False
CBL+UBASH3B	32	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.1415818076656282	0.1415818076656282	0	0	30	False
CBL+UBASH3B	32	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.1415818076656282	0.1415818076656282	-2.3129646346357429e-17	0	30	False
CBL+UBASH3B	32	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.1415818076656282	0.13384779710264361	-0.0077340105629844997	0	30	False
CBL+UBASH3B	32	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.1415818076656282	0.13384779710264361	-0.0077340105629844997	0	30	False
CBL+UBASH3B	32	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.1415818076656282	0.13384779710264361	-0.0077340105629844997	0	30	False
CBL+UBASH3B	64	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.13912278014092691	0.13912278014092691	0	0	30	False
CBL+UBASH3B	64	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.13912278014092691	0.13912278014092691	-2.2204460492503129e-17	0	30	False
CBL+UBASH3B	64	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.13912278014092691	0.13528378455652421	-0.0038389955844026998	0	30	False
CBL+UBASH3B	64	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.13912278014092691	0.13528378455652421	-0.0038389955844026998	0	30	False
CBL+UBASH3B	64	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.13912278014092691	0.13528378455652421	-0.0038389955844026998	0	30	False
CBL+UBASH3B	128	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.1383722893317868	0.1383722893317868	0	0	30	False
CBL+UBASH3B	128	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.1383722893317868	0.13837228933178669	-1.7578531223231644e-17	0	30	False
CBL+UBASH3B	128	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.1383722893317868	0.1364548916725935	-0.0019173976591932999	0	30	False
CBL+UBASH3B	128	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.1383722893317868	0.1364548916725935	-0.0019173976591932999	0	30	False
CBL+UBASH3B	128	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.1383722893317868	0.1364548916725935	-0.0019173976591932999	0	30	False
CBL+UBASH3B	135	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.1381630809957366	0.1381630809957366	0	0	30	False
CBL+UBASH3B	135	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.1381630809957366	0.13816308099573649	-1.8503717077085938e-17	0	30	False
CBL+UBASH3B	135	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.1381630809957366	0.13634158627349699	-0.0018214947222395001	0	30	False
CBL+UBASH3B	135	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.1381630809957366	0.13634158627349699	-0.0018214947222395001	0	30	False
CBL+UBASH3B	135	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.1381630809957366	0.13634158627349699	-0.0018214947222395001	0	30	False
CBL+UBASH3B	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.026543118231552601	0.026543118231552601	0	0	30	False
CBL+UBASH3B	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.026543118231552601	0.026543118231552601	0	0	30	False
CBL+UBASH3B	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.026543118231552601	-0.0072273715763384004	-0.033770489807891102	30	30	True
CBL+UBASH3B	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.026543118231552601	-0.0012285851236456999	-0.0277717033551983	26	30	True
CBL+UBASH3B	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.026543118231552601	-0.0042279783499920998	-0.030771096581544699	30	30	True
CBL+UBASH3B	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.019579174581691099	0.019579174581691099	0	0	30	False
CBL+UBASH3B	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.019579174581691099	0.019579174581691099	1.8503717077085946e-18	0	30	False
CBL+UBASH3B	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.019579174581691099	0.0027609759582860002	-0.016818198623405001	0	30	False
CBL+UBASH3B	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.019579174581691099	0.0057157278128609004	-0.0138634467688301	0	30	False
CBL+UBASH3B	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.019579174581691099	0.0042383518855733998	-0.0153408226961176	0	30	False
CBL+UBASH3B	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.016112064800383501	0.016112064800383501	0	0	30	False
CBL+UBASH3B	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.016112064800383501	0.016112064800383501	-3.7007434154171892e-18	0	30	False
CBL+UBASH3B	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.016112064800383501	0.0076179035805418998	-0.0084941612198414992	0	30	False
CBL+UBASH3B	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.016112064800383501	0.0091382048942559007	-0.0069738599061275001	0	30	False
CBL+UBASH3B	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.016112064800383501	0.0083780542373989002	-0.0077340105629844997	0	30	False
CBL+UBASH3B	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.0142905424152318	0.0142905424152318	0	0	30	False
CBL+UBASH3B	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.0142905424152318	0.0142905424152318	0	0	30	False
CBL+UBASH3B	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.0142905424152318	0.010098444204845399	-0.0041920982103863004	0	30	False
CBL+UBASH3B	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.0142905424152318	0.010804649456812801	-0.003485892958419	0	30	False
CBL+UBASH3B	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.0142905424152318	0.010451546830829101	-0.0038389955844026998	0	30	False
CBL+UBASH3B	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.013448556848567101	0.013448556848567101	0	0	30	False
CBL+UBASH3B	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.013448556848567101	0.013448556848567101	4.6259292692714853e-18	0	30	False
CBL+UBASH3B	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.013448556848567101	0.0113541276315864	-0.0020944292169807	0	30	False
CBL+UBASH3B	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.013448556848567101	0.0117081907471613	-0.0017403661014057999	0	30	False
CBL+UBASH3B	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.013448556848567101	0.011531159189373801	-0.0019173976591932999	0	30	False
CBL+UBASH3B	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.013397964596773801	0.013397964596773801	0	0	30	False
CBL+UBASH3B	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.013397964596773801	0.013397964596773801	0	0	30	False
CBL+UBASH3B	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.013397964596773801	0.011405270208029099	-0.0019926943887446	0	30	False
CBL+UBASH3B	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.013397964596773801	0.011747669541039301	-0.0016502950557343999	0	30	False
CBL+UBASH3B	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.013397964596773801	0.011576469874534199	-0.0018214947222395001	0	30	False
CEBPB+MAPK1	8	additive	compositional_ridge	primary_state_pair	S	-0.045375647031306601	-0.045375647031306601	0	0	30	False
CEBPB+MAPK1	8	additive	compositional_ridge	primary_state_pair	M	-0.045375647031306601	-0.045375647031306601	-6.9388939039072284e-18	0	30	False
CEBPB+MAPK1	8	additive	compositional_ridge	primary_state_pair	P	-0.045375647031306601	-0.045375647031306601	-4.3946328058079111e-18	0	30	False
CEBPB+MAPK1	8	additive	compositional_ridge	primary_state_pair	O	-0.045375647031306601	-0.045375647031306601	-4.3946328058079111e-18	0	30	False
CEBPB+MAPK1	8	additive	compositional_ridge	primary_state_pair	D	-0.045375647031306601	-0.045375647031306601	-4.3946328058079111e-18	0	30	False
CEBPB+MAPK1	16	additive	compositional_ridge	primary_state_pair	S	-0.045375647031306601	-0.045375647031306601	0	0	30	False
CEBPB+MAPK1	16	additive	compositional_ridge	primary_state_pair	M	-0.045375647031306601	-0.045375647031306601	-6.9388939039072284e-18	0	30	False
CEBPB+MAPK1	16	additive	compositional_ridge	primary_state_pair	P	-0.045375647031306601	-0.045375647031306601	-4.6259292692714853e-18	0	30	False
CEBPB+MAPK1	16	additive	compositional_ridge	primary_state_pair	O	-0.045375647031306601	-0.045375647031306601	-4.6259292692714853e-18	0	30	False
CEBPB+MAPK1	16	additive	compositional_ridge	primary_state_pair	D	-0.045375647031306601	-0.045375647031306601	-4.6259292692714853e-18	0	30	False
CEBPB+MAPK1	32	additive	compositional_ridge	primary_state_pair	S	-0.045375647031306601	-0.045375647031306601	0	0	30	False
CEBPB+MAPK1	32	additive	compositional_ridge	primary_state_pair	M	-0.045375647031306601	-0.045375647031306601	-6.9388939039072284e-18	0	30	False
CEBPB+MAPK1	32	additive	compositional_ridge	primary_state_pair	P	-0.045375647031306601	-0.045375647031306601	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	32	additive	compositional_ridge	primary_state_pair	O	-0.045375647031306601	-0.045375647031306601	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	32	additive	compositional_ridge	primary_state_pair	D	-0.045375647031306601	-0.045375647031306601	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	64	additive	compositional_ridge	primary_state_pair	S	-0.045375647031306601	-0.045375647031306601	0	0	30	False
CEBPB+MAPK1	64	additive	compositional_ridge	primary_state_pair	M	-0.045375647031306601	-0.045375647031306601	-6.9388939039072284e-18	0	30	False
CEBPB+MAPK1	64	additive	compositional_ridge	primary_state_pair	P	-0.045375647031306601	-0.045375647031306601	-2.3129646346357432e-19	0	30	False
CEBPB+MAPK1	64	additive	compositional_ridge	primary_state_pair	O	-0.045375647031306601	-0.045375647031306601	-2.3129646346357432e-19	0	30	False
CEBPB+MAPK1	64	additive	compositional_ridge	primary_state_pair	D	-0.045375647031306601	-0.045375647031306601	-2.3129646346357432e-19	0	30	False
CEBPB+MAPK1	128	additive	compositional_ridge	primary_state_pair	S	-0.045375647031306601	-0.045375647031306601	0	0	30	False
CEBPB+MAPK1	128	additive	compositional_ridge	primary_state_pair	M	-0.045375647031306601	-0.045375647031306601	-6.9388939039072284e-18	0	30	False
CEBPB+MAPK1	128	additive	compositional_ridge	primary_state_pair	P	-0.045375647031306601	-0.045375647031306601	-2.5442610980993173e-18	0	30	False
CEBPB+MAPK1	128	additive	compositional_ridge	primary_state_pair	O	-0.045375647031306601	-0.045375647031306601	-2.5442610980993173e-18	0	30	False
CEBPB+MAPK1	128	additive	compositional_ridge	primary_state_pair	D	-0.045375647031306601	-0.045375647031306601	-2.5442610980993173e-18	0	30	False
CEBPB+MAPK1	135	additive	compositional_ridge	primary_state_pair	S	-0.045375647031306601	-0.045375647031306601	0	0	30	False
CEBPB+MAPK1	135	additive	compositional_ridge	primary_state_pair	M	-0.045375647031306601	-0.045375647031306601	-6.9388939039072284e-18	0	30	False
CEBPB+MAPK1	135	additive	compositional_ridge	primary_state_pair	P	-0.045375647031306601	-0.045375647031306601	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	135	additive	compositional_ridge	primary_state_pair	O	-0.045375647031306601	-0.045375647031306601	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	135	additive	compositional_ridge	primary_state_pair	D	-0.045375647031306601	-0.045375647031306601	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	8	additive	CPA_0.8.8	primary_state_pair	S	0.034516000051410201	0.034516000051410201	0	0	30	False
CEBPB+MAPK1	8	additive	CPA_0.8.8	primary_state_pair	M	0.034516000051410201	0.034516000051410201	1.8503717077085946e-18	0	30	False
CEBPB+MAPK1	8	additive	CPA_0.8.8	primary_state_pair	P	0.034516000051410201	0.037520325431923997	0.0030043253805136999	0	30	False
CEBPB+MAPK1	8	additive	CPA_0.8.8	primary_state_pair	O	0.034516000051410201	0.031511674670896397	-0.0030043253805138001	0	30	False
CEBPB+MAPK1	8	additive	CPA_0.8.8	primary_state_pair	D	0.034516000051410201	0.034516000051410201	-1.8503717077085946e-18	0	30	False
CEBPB+MAPK1	16	additive	CPA_0.8.8	primary_state_pair	S	0.033955016217069603	0.033955016217069603	0	0	30	False
CEBPB+MAPK1	16	additive	CPA_0.8.8	primary_state_pair	M	0.033955016217069603	0.033955016217069603	1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	16	additive	CPA_0.8.8	primary_state_pair	P	0.033955016217069603	0.035433928881205702	0.0014789126641361	0	30	False
CEBPB+MAPK1	16	additive	CPA_0.8.8	primary_state_pair	O	0.033955016217069603	0.032476103552933497	-0.0014789126641360001	0	30	False
CEBPB+MAPK1	16	additive	CPA_0.8.8	primary_state_pair	D	0.033955016217069603	0.033955016217069603	-9.251858538542973e-19	0	30	False
CEBPB+MAPK1	32	additive	CPA_0.8.8	primary_state_pair	S	0.033094013736704203	0.033094013736704203	0	0	30	False
CEBPB+MAPK1	32	additive	CPA_0.8.8	primary_state_pair	M	0.033094013736704203	0.033094013736704203	-9.251858538542973e-19	0	30	False
CEBPB+MAPK1	32	additive	CPA_0.8.8	primary_state_pair	P	0.033094013736704203	0.033855770761510598	0.00076175702480629998	0	30	False
CEBPB+MAPK1	32	additive	CPA_0.8.8	primary_state_pair	O	0.033094013736704203	0.032332256711897898	-0.00076175702480629998	0	30	False
CEBPB+MAPK1	32	additive	CPA_0.8.8	primary_state_pair	D	0.033094013736704203	0.033094013736704203	5.3198186596622096e-18	0	30	False
CEBPB+MAPK1	64	additive	CPA_0.8.8	primary_state_pair	S	0.032912670200865399	0.032912670200865399	0	0	30	False
CEBPB+MAPK1	64	additive	CPA_0.8.8	primary_state_pair	M	0.032912670200865399	0.032912670200865399	-1.3877787807814459e-18	0	30	False
CEBPB+MAPK1	64	additive	CPA_0.8.8	primary_state_pair	P	0.032912670200865399	0.033265465062111498	0.000352794861246	0	30	False
CEBPB+MAPK1	64	additive	CPA_0.8.8	primary_state_pair	O	0.032912670200865399	0.032559875339619397	-0.000352794861246	0	30	False
CEBPB+MAPK1	64	additive	CPA_0.8.8	primary_state_pair	D	0.032912670200865399	0.032912670200865399	2.3129646346357432e-19	0	30	False
CEBPB+MAPK1	128	additive	CPA_0.8.8	primary_state_pair	S	0.032997155777808998	0.032997155777808998	0	0	30	False
CEBPB+MAPK1	128	additive	CPA_0.8.8	primary_state_pair	M	0.032997155777808998	0.032997155777808998	9.251858538542973e-19	0	30	False
CEBPB+MAPK1	128	additive	CPA_0.8.8	primary_state_pair	P	0.032997155777808998	0.033174398485299197	0.00017724270749009999	0	30	False
CEBPB+MAPK1	128	additive	CPA_0.8.8	primary_state_pair	O	0.032997155777808998	0.032819913070318903	-0.00017724270749009999	0	30	False
CEBPB+MAPK1	128	additive	CPA_0.8.8	primary_state_pair	D	0.032997155777808998	0.032997155777809102	6.7075974404436541e-18	0	30	False
CEBPB+MAPK1	135	additive	CPA_0.8.8	primary_state_pair	S	0.032881707269592497	0.032881707269592497	0	0	30	False
CEBPB+MAPK1	135	additive	CPA_0.8.8	primary_state_pair	M	0.032881707269592497	0.032881707269592497	4.6259292692714865e-19	0	30	False
CEBPB+MAPK1	135	additive	CPA_0.8.8	primary_state_pair	P	0.032881707269592497	0.033053089236405299	0.00017138196681270001	0	30	False
CEBPB+MAPK1	135	additive	CPA_0.8.8	primary_state_pair	O	0.032881707269592497	0.0327103253027798	-0.00017138196681270001	0	30	False
CEBPB+MAPK1	135	additive	CPA_0.8.8	primary_state_pair	D	0.032881707269592497	0.032881707269592497	3.4694469519536142e-18	0	30	False
CEBPB+MAPK1	8	additive	zero_effect	zero_effect_diagnostic	S	0.066397190513852997	0.066397190513852997	0	0	30	False
CEBPB+MAPK1	8	additive	zero_effect	zero_effect_diagnostic	M	0.066397190513852997	0.066397190513852997	-1.8503717077085946e-18	0	30	False
CEBPB+MAPK1	8	additive	zero_effect	zero_effect_diagnostic	P	0.066397190513852997	0.035626093932308298	-0.030771096581544699	0	30	False
CEBPB+MAPK1	8	additive	zero_effect	zero_effect_diagnostic	O	0.066397190513852997	0.035626093932308298	-0.030771096581544699	0	30	False
CEBPB+MAPK1	8	additive	zero_effect	zero_effect_diagnostic	D	0.066397190513852997	0.035626093932308298	-0.030771096581544699	0	30	False
CEBPB+MAPK1	16	additive	zero_effect	zero_effect_diagnostic	S	0.058741987259244802	0.058741987259244802	0	0	30	False
CEBPB+MAPK1	16	additive	zero_effect	zero_effect_diagnostic	M	0.058741987259244802	0.058741987259244802	-2.7755575615628919e-18	0	30	False
CEBPB+MAPK1	16	additive	zero_effect	zero_effect_diagnostic	P	0.058741987259244802	0.0434011645631271	-0.0153408226961176	0	30	False
CEBPB+MAPK1	16	additive	zero_effect	zero_effect_diagnostic	O	0.058741987259244802	0.0434011645631271	-0.0153408226961176	0	30	False
CEBPB+MAPK1	16	additive	zero_effect	zero_effect_diagnostic	D	0.058741987259244802	0.0434011645631271	-0.0153408226961176	0	30	False
CEBPB+MAPK1	32	additive	zero_effect	zero_effect_diagnostic	S	0.054377710801872599	0.054377710801872599	0	0	30	False
CEBPB+MAPK1	32	additive	zero_effect	zero_effect_diagnostic	M	0.054377710801872599	0.054377710801872599	4.6259292692714865e-19	0	30	False
CEBPB+MAPK1	32	additive	zero_effect	zero_effect_diagnostic	P	0.054377710801872599	0.0466437002388881	-0.0077340105629844997	0	30	False
CEBPB+MAPK1	32	additive	zero_effect	zero_effect_diagnostic	O	0.054377710801872599	0.0466437002388881	-0.0077340105629844997	0	30	False
CEBPB+MAPK1	32	additive	zero_effect	zero_effect_diagnostic	D	0.054377710801872599	0.0466437002388881	-0.0077340105629844997	0	30	False
CEBPB+MAPK1	64	additive	zero_effect	zero_effect_diagnostic	S	0.052438626172245997	0.052438626172245997	0	0	30	False
CEBPB+MAPK1	64	additive	zero_effect	zero_effect_diagnostic	M	0.052438626172245997	0.052438626172245997	-4.6259292692714853e-18	0	30	False
CEBPB+MAPK1	64	additive	zero_effect	zero_effect_diagnostic	P	0.052438626172245997	0.048599630587843203	-0.0038389955844026998	0	30	False
CEBPB+MAPK1	64	additive	zero_effect	zero_effect_diagnostic	O	0.052438626172245997	0.048599630587843203	-0.0038389955844026998	0	30	False
