alpha	fold	condition	condition_order	standardized_mse
0.10000000000000001	4	KIAA1804	1	0.00013568112038103234
0.10000000000000001	4	KIF18B	1	0.00012481224175368873
0.10000000000000001	4	KIF2C	1	6.6871952250433553e-05
0.10000000000000001	4	KLF1	1	0.0022288537853150077
0.10000000000000001	4	KLF1+MAP2K6	2	0.005520087965180628
0.10000000000000001	4	KLF1+SET	2	0.0055521011727049097
0.10000000000000001	4	KMT2A	1	0.00013133096104675658
0.10000000000000001	4	LHX1	1	0.0017813157713536406
0.10000000000000001	4	LYL1	1	0.0023733722918689477
0.10000000000000001	4	MAML2	1	6.2598565279851803e-05
0.10000000000000001	4	MAP2K3	1	0.0038809648648066605
0.10000000000000001	4	MAP2K3+MAP2K6	2	0.0034383180166796786
0.10000000000000001	4	MAP2K6	1	0.0035149227395358329
0.10000000000000001	4	MAP2K6+SPI1	2	0.010608051737828963
0.10000000000000001	4	MAP4K3	1	7.6824053043211609e-05
0.10000000000000001	4	MAP4K5	1	8.5299196389923893e-05
0.10000000000000001	4	MAP7D1	1	0.004366445254073606
0.10000000000000001	4	MAPK1	1	0.011238022297897008
0.10000000000000001	4	MEIS1	1	0.001871603003019604
0.10000000000000001	4	MIDN	1	0.00070955163783823188
0.10000000000000001	4	NCL	1	0.00010399537781293095
0.10000000000000001	4	NIT1	1	0.0010890601064603722
0.10000000000000001	4	OSR2	1	0.002808999114271685
0.10000000000000001	4	PLK4	1	0.00022066205920317957
0.10000000000000001	4	POU3F2	1	0.00026037172518493491
0.10000000000000001	4	PRDM1	1	0.00095395609259702363
0.10000000000000001	4	PRTG	1	0.0038617680367875316
0.10000000000000001	4	PTPN1	1	0.000824643459085616
0.10000000000000001	4	PTPN12	1	0.0038103537118350976
0.10000000000000001	4	PTPN12+PTPN9	2	0.0020780223381621399
0.10000000000000001	4	PTPN12+UBASH3B	2	0.0022055230203000351
0.10000000000000001	4	PTPN12+ZBTB25	2	0.002304225023048606
0.10000000000000001	4	PTPN13	1	0.00024348865084040412
0.10000000000000001	4	PTPN9	1	0.0028257752022903741
0.10000000000000001	4	PTPN9+UBASH3B	2	0.0021662537527365505
0.10000000000000001	4	RHOXF2B	1	0.0007736304435196536
0.10000000000000001	4	RREB1	1	0.00030932632896583424
0.10000000000000001	4	RUNX1T1	1	0.0013473368747211598
0.10000000000000001	4	S1PR2	1	0.0022892539828823404
0.10000000000000001	4	S1PR2+SGK1	2	0.0024496175769531288
0.10000000000000001	4	SAMD1	1	0.00047508602919611514
0.10000000000000001	4	SET	1	0.01000109311786594
0.10000000000000001	4	SGK1	1	0.0030032279320523045
0.10000000000000001	4	SLC38A2	1	8.1105308871519266e-05
0.10000000000000001	4	SLC4A1	1	0.00039006029087744281
0.10000000000000001	4	SLC6A9	1	0.00018665002970949323
0.10000000000000001	4	SNAI1	1	0.0033225170937741526
0.10000000000000001	4	SNAI1+UBASH3B	2	0.0025494566628306249
0.10000000000000001	4	SPI1	1	0.016685068149691475
0.10000000000000001	4	STIL	1	0.00019078154969450625
0.10000000000000001	4	TBX2	1	0.00041389683175811461
0.10000000000000001	4	TBX3	1	0.00020213952393256589
0.10000000000000001	4	TGFBR2	1	0.0027129172486289369
0.10000000000000001	4	TMSB4X	1	8.6288167454527998e-05
0.10000000000000001	4	TP73	1	0.0021818574457682853
0.10000000000000001	4	TSC22D1	1	0.00010244052873465789
0.10000000000000001	4	UBASH3A	1	6.8669710318096161e-05
0.10000000000000001	4	UBASH3B	1	0.0033638581800101634
0.10000000000000001	4	ZBTB1	1	0.00036630650439272295
0.10000000000000001	4	ZBTB10	1	0.0010621017912493427
0.10000000000000001	4	ZBTB25	1	0.0018072013849574746
0.10000000000000001	4	ZC3HAV1	1	0.0001097224480952846
0.10000000000000001	4	ZNF318	1	6.7314657100825317e-05
0.10000000000000001	4	ctrl	0	0
1	0	AHR	1	0.0049947205939821389
1	0	AHR+FEV	2	0.014313771846700653
1	0	ARID1A	1	0.035607083373444537
1	0	ARRDC3	1	0.0038796101987303906
1	0	ATL1	1	0.025334276570072433
1	0	BAK1	1	0.0012718847202311298
1	0	BAK1+BCL2L11	2	0.002101514076840668
1	0	BCL2L11	1	0.0017282613332899599
1	0	BCL2L11+TGFBR2	2	0.0020594304692008293
1	0	BCORL1	1	0.0026315664539488313
1	0	BPGM	1	0.0051864197924201228
1	0	BPGM+SAMD1	2	0.0049270595991602007
1	0	C19orf26	1	0.0022596044879883525
1	0	C19orf26+TGFBR2	2	0.0078445372733419675
1	0	C3orf72	1	0.0177974263694308
1	0	CBFA2T3	1	0.0065672808455050549
1	0	CBL	1	0.0052237055372348932
1	0	CBL+TGFBR2	2	0.0048796060034605728
1	0	CDKN1A	1	0.018432692063210885
1	0	CDKN1B	1	0.011272954228822041
1	0	CDKN1C	1	0.018717888731076521
1	0	CEBPA	1	0.074332974983544797
1	0	CEBPA+CEBPE	2	0.0095098830299951576
1	0	CEBPB	1	0.022273506563264184
1	0	CEBPB+LYL1	2	0.0057054119145899052
1	0	CEBPB+OSR2	2	0.0097557822281652551
1	0	CEBPE	1	0.039524281761949477
1	0	CEBPE+FOSB	2	0.027431277547214718
1	0	CEBPE+KLF1	2	0.015783330495333536
1	0	CEBPE+RUNX1T1	2	0.0012723829933259708
1	0	CEBPE+SET	2	0.0089583324908426073
1	0	CEBPE+ZC3HAV1	2	0.0062010505179109698
1	0	CELF2	1	0.0046868267815089694
1	0	CITED1	1	0.019387699428234775
1	0	CKS1B	1	0.018901876344718287
1	0	CLDN6	1	0.020114970659642583
1	0	CNN1	1	0.004960507580595074
1	0	CNN1+MAPK1	2	0.004523036486164032
1	0	CNN1+UBASH3B	2	0.017305066235333063
1	0	CNNM4	1	0.0053228985084289278
1	0	COL1A1	1	0.028407391653285714
1	0	COL2A1	1	0.018799906261126619
1	0	CSRNP1	1	0.0032207972345553006
1	0	DLX2	1	0.0090855001050048536
1	0	DUSP9	1	0.013752747033683599
1	0	DUSP9+KLF1	2	0.013087895558997737
1	0	DUSP9+MAPK1	2	0.0094964161520596085
1	0	EGR1	1	0.0073533842120119715
1	0	ELMSAN1	1	0.0018509598763913075
1	0	ELMSAN1+MAP2K3	2	0.0051728101492764201
1	0	ELMSAN1+MAP2K6	2	0.0020148754777187107
1	0	ETS2	1	0.0040812251417188979
1	0	ETS2+MAP7D1	2	0.0090289779560407488
1	0	ETS2+MAPK1	2	0.013653756036507871
1	0	ETS2+PRTG	2	0.0044714864493176788
1	0	FEV	1	0.0095241787625354093
1	0	FEV+ISL2	2	0.014027077033125042
1	0	FOSB	1	0.0063049673295677662
1	0	FOXA1	1	0.004356008650938499
1	0	FOXA1+FOXF1	2	0.0041361659515497312
1	0	FOXA1+KLF1	2	0.0074929996998203963
1	0	FOXA3	1	0.009982604680676287
1	0	FOXA3+FOXF1	2	0.004619731411656767
1	0	FOXF1	1	0.0058468770242414139
1	0	FOXF1+FOXL2	2	0.011952560111881982
1	0	FOXF1+HOXB9	2	0.006829922991916774
1	0	FOXL2	1	0.0049875725563807835
1	0	FOXL2+MEIS1	2	0.0065067097097837043
1	0	FOXO4	1	0.021876837105999681
1	0	GLB1L2	1	0.0058052102813667223
1	0	HES7	1	0.044161314486994244
1	0	HK2	1	0.0041439786938920076
1	0	HNF4A	1	0.029286711159017591
1	0	HOXA13	1	0.044871028684477482
1	0	HOXB9	1	0.0072989679933917169
1	0	HOXC13	1	0.025803879125642481
1	0	IER5L	1	0.0082900329546003685
1	0	IER5L+LYL1	2	0.010835705468812214
1	0	IGDCC3	1	0.011643628096635206
1	0	IKZF3	1	0.023688259766406698
1	0	IKZF3+MAP2K3	2	0.0090569792248007923
1	0	IKZF3+MAPK1	2	0.0060351073429585657
1	0	IRF1	1	0.011946160955472927
1	0	IRF1+SET	2	0.011137429616449359
1	0	ISL2	1	0.0032609660846201283
1	0	JUN	1	0.016072500682351283
1	0	KIAA1804	1	0.0041043538915262259
1	0	KIF18B	1	0.0037755703130490821
1	0	KIF2C	1	0.002022876555575614
1	0	KLF1	1	0.0032881809797664541
1	0	KLF1+MAP2K6	2	0.0029762662286071367
1	0	KLF1+SET	2	0.006796495660325713
1	0	KMT2A	1	0.0039727615716643834
1	0	LHX1	1	0.0082130058863307022
1	0	LYL1	1	0.0038414278055005813
1	0	MAML2	1	0.0018936065997155161
1	0	MAP2K3	1	0.0068111915877361491
1	0	MAP2K3+MAP2K6	2	0.0016092155310764124
1	0	MAP2K3+SLC38A2	2	0.0030609817868661698
1	0	MAP2K6	1	0.0036219464192972792
1	0	MAP4K3	1	0.0023239276045571495
1	0	MAP4K5	1	0.0025803006907951964
1	0	MAP7D1	1	0.002362044434735127
1	0	MAPK1	1	0.010984148264210951
1	0	MAPK1+PRTG	2	0.0035869682076980938
1	0	MEIS1	1	0.0020205751984434671
1	0	MIDN	1	0.021463937044606494
1	0	NCL	1	0.0031458601788411588
1	0	NIT1	1	0.032944068220426247
1	0	OSR2	1	0.0070526860191433274
1	0	PLK4	1	0.0066750272908961787
1	0	POU3F2	1	0.0078762446868442752
1	0	PRDM1	1	0.028857171801059948
1	0	PRTG	1	0.010756475266428749
1	0	PTPN1	1	0.024945464637339869
1	0	PTPN12	1	0.0034016597700275647
1	0	PTPN12+ZBTB25	2	0.010706470452923235
1	0	PTPN13	1	0.0073655316879222207
1	0	PTPN9	1	0.0037750732694779056
1	0	PTPN9+UBASH3B	2	0.0068757914882228025
1	0	RHOXF2B	1	0.017838458763885734
1	0	RHOXF2B+SET	2	0.0098316350052349115
1	0	RREB1	1	0.0093571214512164786
1	0	RUNX1T1	1	0.0014273876301011622
1	0	S1PR2	1	0.0049919804574276826
1	0	S1PR2+SGK1	2	0.0094274259014399502
1	0	SAMD1	1	0.010322297088517356
1	0	SET	1	0.015092763550678741
1	0	SGK1	1	0.0096305274895680491
1	0	SLC38A2	1	0.0025219034454960002
1	0	SLC4A1	1	0.011799323799042638
1	0	SLC6A9	1	0.0056461633987121675
1	0	SNAI1	1	0.0093920012684214974
1	0	SNAI1+UBASH3B	2	0.0032317820734373832
1	0	SPI1	1	0.045950916204331789
1	0	STIL	1	0.0057711418782588099
1	0	TBX2	1	0.012520379160682963
1	0	TBX3	1	0.0061147205989601156
1	0	TGFBR2	1	0.0032795835091400994
1	0	TMSB4X	1	0.0026102170654994702
1	0	TP73	1	0.066001187734490582
1	0	TSC22D1	1	0.0030988259942233989
1	0	UBASH3A	1	0.0020772587371224072
1	0	UBASH3B	1	0.0029798962643311959
1	0	ZBTB1	1	0.011080771757879859
1	0	ZBTB10	1	0.032128579185292591
1	0	ZBTB25	1	0.0026490757431090126
1	0	ZC3HAV1	1	0.0033637382314416035
1	0	ZNF318	1	0.0020362683772999646
1	0	ctrl	0	0
1	1	AHR	1	0.0082755276350025171
1	1	AHR+FEV	2	0.022411599367729417
1	1	AHR+KLF1	2	0.012482012319868127
1	1	ARID1A	1	0.035607083373444537
1	1	ARRDC3	1	0.0038796101987303906
1	1	ATL1	1	0.025334276570072433
1	1	BAK1	1	0.0012373326067388727
1	1	BAK1+BCL2L11	2	0.0021179409819681596
1	1	BCL2L11	1	0.0015939800375681247
1	1	BCL2L11+TGFBR2	2	0.0015813955231023956
1	1	BCORL1	1	0.0026315664539488313
1	1	BPGM	1	0.0051864197924201228
1	1	BPGM+SAMD1	2	0.0049270595991602007
1	1	C19orf26	1	0.003070237251563647
1	1	C3orf72	1	0.0177974263694308
1	1	CBFA2T3	1	0.0065672808455050549
1	1	CBL	1	0.0045531184544977659
1	1	CBL+TGFBR2	2	0.0058385939697246621
1	1	CDKN1A	1	0.018432692063210885
1	1	CDKN1B	1	0.011272954228822041
1	1	CDKN1C	1	0.018717888731076521
1	1	CEBPA	1	0.05528037924920453
1	1	CEBPA+CEBPE	2	0.0098541510565973624
1	1	CEBPA+KLF1	2	0.019895480330795457
1	1	CEBPB	1	0.022273506563264184
1	1	CEBPB+LYL1	2	0.0057054119145899052
1	1	CEBPB+OSR2	2	0.0097557822281652551
1	1	CEBPE	1	0.045071588117543811
1	1	CEBPE+RUNX1T1	2	0.0013648930423268073
1	1	CEBPE+SET	2	0.0070893071075690556
1	1	CEBPE+ZC3HAV1	2	0.0049653604332680658
1	1	CELF2	1	0.0046868267815089694
1	1	CITED1	1	0.019387699428234775
1	1	CKS1B	1	0.018901876344718287
1	1	CLDN6	1	0.020114970659642583
1	1	CNN1	1	0.0053165817008102292
1	1	CNN1+MAPK1	2	0.005410072232988599
1	1	CNN1+UBASH3B	2	0.018495598807692856
1	1	CNNM4	1	0.0053228985084289278
1	1	COL1A1	1	0.028407391653285714
1	1	COL2A1	1	0.018799906261126619
1	1	CSRNP1	1	0.0032207972345553006
1	1	DLX2	1	0.0090855001050048536
1	1	DUSP9	1	0.008993196151743715
1	1	DUSP9+ETS2	2	0.0040869017886031485
1	1	DUSP9+IGDCC3	2	0.0073501068508892283
1	1	DUSP9+KLF1	2	0.01015303961238995
1	1	DUSP9+MAPK1	2	0.0081896807751369524
1	1	EGR1	1	0.0073533842120119715
1	1	ELMSAN1	1	0.0024793408825597081
1	1	ELMSAN1+LHX1	2	0.0064986111594243362
1	1	ELMSAN1+MAP2K3	2	0.005576736768815746
1	1	ELMSAN1+MAP2K6	2	0.003411229165746924
1	1	ETS2	1	0.0060858880757015113
1	1	ETS2+MAP7D1	2	0.0095956293866113467
1	1	FEV	1	0.0099248218404144588
1	1	FEV+MAP7D1	2	0.0077254212256967422
1	1	FOSB	1	0.0064031298870483441
1	1	FOXA1	1	0.0042299365274022253
1	1	FOXA1+FOXF1	2	0.0051754423586811288
1	1	FOXA1+KLF1	2	0.0065744566265053825
1	1	FOXA3	1	0.0090941610486936966
1	1	FOXA3+FOXF1	2	0.0053790642244715917
1	1	FOXF1	1	0.0037729622250825805
1	1	FOXF1+HOXB9	2	0.0082083050614632207
1	1	FOXL2	1	0.011682008007049903
1	1	FOXO4	1	0.021876837105999681
1	1	GLB1L2	1	0.0058052102813667223
1	1	HES7	1	0.044161314486994244
1	1	HK2	1	0.0041439786938920076
1	1	HNF4A	1	0.029286711159017591
1	1	HOXA13	1	0.044871028684477482
1	1	HOXB9	1	0.0065774932880122254
1	1	HOXC13	1	0.025803879125642481
1	1	IER5L	1	0.0082900329546003685
1	1	IER5L+LYL1	2	0.010835705468812214
1	1	IGDCC3	1	0.008655869829888363
1	1	IGDCC3+MAPK1	2	0.0033882808828050123
1	1	IKZF3	1	0.018465061206862018
1	1	IKZF3+MAP2K3	2	0.0070198580857516032
1	1	IKZF3+MAP2K6	2	0.0063625961544552931
1	1	IKZF3+MAPK1	2	0.0059511497256595101
1	1	IRF1	1	0.01195117016139163
1	1	IRF1+SET	2	0.011139818574530207
1	1	ISL2	1	0.0018770162003861287
1	1	JUN	1	0.016072500682351283
1	1	KIAA1804	1	0.0041043538915262259
1	1	KIF18B	1	0.0037755703130490821
1	1	KIF2C	1	0.002022876555575614
1	1	KLF1	1	0.0046685098601799433
1	1	KLF1+MAP2K6	2	0.003578492427442953
1	1	KLF1+SET	2	0.0083813444897225999
1	1	KMT2A	1	0.0039727615716643834
1	1	LHX1	1	0.0051833113706776703
1	1	LYL1	1	0.0038414278055005813
1	1	MAML2	1	0.0018936065997155161
1	1	MAP2K3	1	0.0057082658581630715
1	1	MAP2K3+SLC38A2	2	0.0027225416314658234
1	1	MAP2K6	1	0.0045559706950660884
1	1	MAP2K6+SPI1	2	0.0041404988524293817
1	1	MAP4K3	1	0.0023239276045571495
1	1	MAP4K5	1	0.0025803006907951964
1	1	MAP7D1	1	0.0038341164271550364
1	1	MAPK1	1	0.016902026815361886
1	1	MAPK1+PRTG	2	0.003421595525168786
1	1	MEIS1	1	0.0025425966194658461
1	1	MIDN	1	0.021463937044606494
1	1	NCL	1	0.0031458601788411588
1	1	NIT1	1	0.032944068220426247
1	1	OSR2	1	0.0070526860191433274
1	1	PLK4	1	0.0066750272908961787
1	1	POU3F2	1	0.0078762446868442752
1	1	PRDM1	1	0.028857171801059948
1	1	PRTG	1	0.01064250133950388
1	1	PTPN1	1	0.024945464637339869
1	1	PTPN12	1	0.0038683819758812683
1	1	PTPN12+PTPN9	2	0.006175410145570364
1	1	PTPN12+UBASH3B	2	0.0032730791258110533
1	1	PTPN12+ZBTB25	2	0.0071458925762727891
1	1	PTPN13	1	0.0073655316879222207
1	1	PTPN9	1	0.0042816342545565671
1	1	RHOXF2B	1	0.017825509561334437
1	1	RHOXF2B+SET	2	0.0097503707421312726
1	1	RREB1	1	0.0093571214512164786
1	1	RUNX1T1	1	0.0013188829309107946
1	1	S1PR2	1	0.0049919804574276826
1	1	S1PR2+SGK1	2	0.0094274259014399502
1	1	SAMD1	1	0.010322297088517356
1	1	SET	1	0.015284747205301123
1	1	SGK1	1	0.0096305274895680491
1	1	SLC38A2	1	0.0025199626379542998
1	1	SLC4A1	1	0.011799323799042638
1	1	SLC6A9	1	0.0056461633987121675
1	1	SNAI1	1	0.010881504430015699
1	1	SPI1	1	0.049279617829164298
1	1	STIL	1	0.0057711418782588099
1	1	TBX2	1	0.012520379160682963
1	1	TBX3	1	0.0061147205989601156
1	1	TGFBR2	1	0.0019448744660468368
1	1	TMSB4X	1	0.0026102170654994702
1	1	TP73	1	0.066001187734490582
1	1	TSC22D1	1	0.0030988259942233989
1	1	UBASH3A	1	0.0020772587371224072
1	1	UBASH3B	1	0.0026012535399987202
1	1	ZBTB1	1	0.011080771757879859
1	1	ZBTB10	1	0.032128579185292591
1	1	ZBTB25	1	0.0031510931676044609
1	1	ZC3HAV1	1	0.0032147363227500061
1	1	ZNF318	1	0.0020362683772999646
1	1	ctrl	0	0
1	2	AHR	1	0.0080946366133963655
1	2	AHR+FEV	2	0.017174567776733759
1	2	AHR+KLF1	2	0.0086048411754688584
1	2	ARID1A	1	0.035607083373444537
1	2	ARRDC3	1	0.0038796101987303906
1	2	ATL1	1	0.025334276570072433
1	2	BAK1	1	0.0011372846313531947
1	2	BAK1+BCL2L11	2	0.0019380931900118456
1	2	BCL2L11	1	0.0013814978312230166
1	2	BCORL1	1	0.0026315664539488313
1	2	BPGM	1	0.0051864197924201228
1	2	BPGM+SAMD1	2	0.0049270595991602007
1	2	C19orf26	1	0.0020360959937558176
1	2	C19orf26+TGFBR2	2	0.0079756023753963824
1	2	C3orf72	1	0.0177974263694308
1	2	CBFA2T3	1	0.0065672808455050549
1	2	CBL	1	0.0070597807654535815
1	2	CDKN1A	1	0.018432692063210885
1	2	CDKN1B	1	0.011272954228822041
1	2	CDKN1C	1	0.018717888731076521
1	2	CEBPA	1	0.055294838054011683
1	2	CEBPA+CEBPE	2	0.0083096038307932801
1	2	CEBPA+KLF1	2	0.0231674142643177
1	2	CEBPB	1	0.027647390600997419
1	2	CEBPB+LYL1	2	0.0043662690997778725
1	2	CEBPE	1	0.038551755842526264
1	2	CEBPE+FOSB	2	0.026059434488360345
1	2	CEBPE+KLF1	2	0.014853311677308571
1	2	CEBPE+RUNX1T1	2	0.001596996202664626
1	2	CEBPE+ZC3HAV1	2	0.0067439695490555136
1	2	CELF2	1	0.0046868267815089694
1	2	CITED1	1	0.019387699428234775
1	2	CKS1B	1	0.018901876344718287
1	2	CLDN6	1	0.020114970659642583
1	2	CNN1	1	0.0049109542759494676
1	2	CNN1+MAPK1	2	0.0040728469743215
1	2	CNN1+UBASH3B	2	0.017547830196011305
1	2	CNNM4	1	0.0053228985084289278
1	2	COL1A1	1	0.028407391653285714
1	2	COL2A1	1	0.018799906261126619
1	2	CSRNP1	1	0.0032207972345553006
1	2	DLX2	1	0.0090855001050048536
1	2	DUSP9	1	0.0096200042586499657
1	2	DUSP9+ETS2	2	0.0051242202261990461
1	2	DUSP9+IGDCC3	2	0.0082383994542218238
1	2	EGR1	1	0.0073533842120119715
1	2	ELMSAN1	1	0.0023561879850129207
1	2	ELMSAN1+LHX1	2	0.0065775033717068122
1	2	ELMSAN1+MAP2K3	2	0.0057411250405878288
1	2	ELMSAN1+MAP2K6	2	0.0036636732869131136
1	2	ETS2	1	0.0058979697503227686
1	2	ETS2+MAPK1	2	0.016258400497817641
1	2	ETS2+PRTG	2	0.0031231689527559631
1	2	FEV	1	0.010356106219704024
1	2	FEV+ISL2	2	0.012516488576268291
1	2	FEV+MAP7D1	2	0.0079627974043308368
1	2	FOSB	1	0.0058943654179597878
1	2	FOXA1	1	0.0040026569103143025
1	2	FOXA1+FOXF1	2	0.0044875587206194183
1	2	FOXA1+KLF1	2	0.0081134577829243999
1	2	FOXA3	1	0.0093051573918911407
1	2	FOXA3+FOXF1	2	0.0050896738924896051
1	2	FOXF1	1	0.0043640872367510398
1	2	FOXF1+FOXL2	2	0.013423499660300289
1	2	FOXL2	1	0.0048348690234442885
1	2	FOXL2+MEIS1	2	0.0061955930499764883
1	2	FOXO4	1	0.021876837105999681
1	2	GLB1L2	1	0.0058052102813667223
1	2	HES7	1	0.044161314486994244
1	2	HK2	1	0.0041439786938920076
1	2	HNF4A	1	0.029286711159017591
1	2	HOXA13	1	0.044871028684477482
1	2	HOXB9	1	0.010417591412887907
1	2	HOXC13	1	0.025803879125642481
1	2	IER5L	1	0.014297252616936366
1	2	IGDCC3	1	0.0091282089729308666
1	2	IGDCC3+MAPK1	2	0.0054516145610000941
1	2	IKZF3	1	0.020089299102021813
1	2	IKZF3+MAP2K3	2	0.0074457092478405172
1	2	IKZF3+MAP2K6	2	0.006533299141055761
1	2	IRF1	1	0.01644789225629421
1	2	ISL2	1	0.0031018340521890442
1	2	JUN	1	0.016072500682351283
1	2	KIAA1804	1	0.0041043538915262259
1	2	KIF18B	1	0.0037755703130490821
1	2	KIF2C	1	0.002022876555575614
1	2	KLF1	1	0.0038994490149978373
1	2	KLF1+MAP2K6	2	0.0035156017869739237
1	2	KLF1+SET	2	0.0074749271167119371
1	2	KMT2A	1	0.0039727615716643834
1	2	LHX1	1	0.0051421784951774753
1	2	LYL1	1	0.0039966964068517494
1	2	MAML2	1	0.0018936065997155161
1	2	MAP2K3	1	0.0058607452563207698
1	2	MAP2K3+MAP2K6	2	0.001999567568113998
1	2	MAP2K3+SLC38A2	2	0.0027129201750241143
1	2	MAP2K6	1	0.0048563865779058012
1	2	MAP2K6+SPI1	2	0.0043677413408136712
1	2	MAP4K3	1	0.0023239276045571495
1	2	MAP4K5	1	0.0025803006907951964
1	2	MAP7D1	1	0.0023698266863807467
1	2	MAPK1	1	0.0089747049282577502
1	2	MAPK1+PRTG	2	0.0036520950686371335
1	2	MEIS1	1	0.002035283272174311
1	2	MIDN	1	0.021463937044606494
1	2	NCL	1	0.0031458601788411588
1	2	NIT1	1	0.032944068220426247
1	2	OSR2	1	0.0090631940751593372
1	2	PLK4	1	0.0066750272908961787
1	2	POU3F2	1	0.0078762446868442752
1	2	PRDM1	1	0.028857171801059948
1	2	PRTG	1	0.010870098270130904
1	2	PTPN1	1	0.024945464637339869
1	2	PTPN12	1	0.0037545575084990276
1	2	PTPN12+PTPN9	2	0.0049696426631956692
1	2	PTPN12+UBASH3B	2	0.0032851652888434249
1	2	PTPN12+ZBTB25	2	0.0079409483743730323
1	2	PTPN13	1	0.0073655316879222207
1	2	PTPN9	1	0.0034389430225711176
1	2	PTPN9+UBASH3B	2	0.0050282408126453076
1	2	RHOXF2B	1	0.018418064922273544
1	2	RHOXF2B+SET	2	0.0097912940147525992
1	2	RREB1	1	0.0093571214512164786
1	2	RUNX1T1	1	0.0015118481505448549
1	2	S1PR2	1	0.0049919804574276826
1	2	S1PR2+SGK1	2	0.0094274259014399502
1	2	SAMD1	1	0.010322297088517356
1	2	SET	1	0.016391857430674648
1	2	SGK1	1	0.0096305274895680491
1	2	SLC38A2	1	0.0025567370444733993
1	2	SLC4A1	1	0.011799323799042638
1	2	SLC6A9	1	0.0056461633987121675
1	2	SNAI1	1	0.0094386421585628023
1	2	SNAI1+UBASH3B	2	0.0035225791372230173
1	2	SPI1	1	0.050054464595136551
1	2	STIL	1	0.0057711418782588099
1	2	TBX2	1	0.012520379160682963
1	2	TBX3	1	0.0061147205989601156
1	2	TGFBR2	1	0.0026792216254296333
1	2	TMSB4X	1	0.0026102170654994702
1	2	TP73	1	0.066001187734490582
1	2	TSC22D1	1	0.0030988259942233989
1	2	UBASH3A	1	0.0020772587371224072
1	2	UBASH3B	1	0.0031817737075193623
1	2	ZBTB1	1	0.011080771757879859
1	2	ZBTB10	1	0.032128579185292591
1	2	ZBTB25	1	0.0030304163839270774
1	2	ZC3HAV1	1	0.0034335266898271139
1	2	ZNF318	1	0.0020362683772999646
1	2	ctrl	0	0
1	3	AHR	1	0.014279206459489517
1	3	AHR+KLF1	2	0.0062682536332641292
1	3	ARID1A	1	0.035607083373444537
1	3	ARRDC3	1	0.0038796101987303906
1	3	ATL1	1	0.025334276570072433
1	3	BAK1	1	0.00079365981490059009
1	3	BCL2L11	1	0.0013638000818356319
1	3	BCL2L11+TGFBR2	2	0.0018969895652058354
1	3	BCORL1	1	0.0026315664539488313
1	3	BPGM	1	0.0051864197924201228
1	3	BPGM+SAMD1	2	0.0049270595991602007
1	3	C19orf26	1	0.0022654940968957612
1	3	C19orf26+TGFBR2	2	0.0078447118997981777
1	3	C3orf72	1	0.0177974263694308
1	3	CBFA2T3	1	0.0065672808455050549
1	3	CBL	1	0.0052030580092316736
1	3	CBL+TGFBR2	2	0.0048583699177368132
1	3	CDKN1A	1	0.018432692063210885
1	3	CDKN1B	1	0.011272954228822041
1	3	CDKN1C	1	0.018717888731076521
1	3	CEBPA	1	0.055041603826049397
1	3	CEBPA+CEBPE	2	0.0087304219188884882
1	3	CEBPA+KLF1	2	0.019474291173279212
1	3	CEBPB	1	0.022273506563264184
1	3	CEBPB+LYL1	2	0.0057054119145899052
1	3	CEBPB+OSR2	2	0.0097557822281652551
1	3	CEBPE	1	0.043783253479255865
1	3	CEBPE+FOSB	2	0.028890371026466865
1	3	CEBPE+KLF1	2	0.014906426727290541
1	3	CEBPE+SET	2	0.0090107567688510418
1	3	CEBPE+ZC3HAV1	2	0.0056892893715117512
1	3	CELF2	1	0.0046868267815089694
1	3	CITED1	1	0.019387699428234775
1	3	CKS1B	1	0.018901876344718287
1	3	CLDN6	1	0.020114970659642583
1	3	CNN1	1	0.0089470209778859736
1	3	CNN1+MAPK1	2	0.0042149317718144647
1	3	CNNM4	1	0.0053228985084289278
1	3	COL1A1	1	0.028407391653285714
1	3	COL2A1	1	0.018799906261126619
1	3	CSRNP1	1	0.0032207972345553006
1	3	DLX2	1	0.0090855001050048536
1	3	DUSP9	1	0.0095988339062320939
1	3	DUSP9+ETS2	2	0.0053851063515799472
1	3	DUSP9+IGDCC3	2	0.0089430709666763336
1	3	DUSP9+KLF1	2	0.013101460475819704
1	3	DUSP9+MAPK1	2	0.011182234709502453
1	3	EGR1	1	0.0073533842120119715
1	3	ELMSAN1	1	0.0028897356531100969
1	3	ELMSAN1+LHX1	2	0.0058082431396556536
1	3	ELMSAN1+MAP2K6	2	0.0051666889771557279
1	3	ETS2	1	0.0046445955430941396
1	3	ETS2+MAP7D1	2	0.0088351087090264499
1	3	ETS2+MAPK1	2	0.017285302788878
1	3	ETS2+PRTG	2	0.0040408950778210396
1	3	FEV	1	0.0071115465953422866
1	3	FEV+ISL2	2	0.015936729560157528
1	3	FEV+MAP7D1	2	0.0080537539521303159
1	3	FOSB	1	0.0061076937589637616
1	3	FOXA1	1	0.0041517724861810787
1	3	FOXA1+FOXF1	2	0.0046187054120311244
1	3	FOXA3	1	0.010108122681176746
1	3	FOXA3+FOXF1	2	0.0044547863222725763
1	3	FOXF1	1	0.0062836674867806936
1	3	FOXF1+FOXL2	2	0.011499508172860703
1	3	FOXF1+HOXB9	2	0.0065699469385832147
1	3	FOXL2	1	0.0050098633951373905
